timestamp,configuration,trial,execution_time_ms,energy_J,avg_current_mA,peak_current_mA
1770793500.9674492,pqc_mlkem_software_ML-KEM-512,8,0.021251661237329245,,,
1770793500.968534,pqc_mlkem_software_ML-KEM-512,9,0.0212258193641901,,,
1770793500.969631,pqc_mlkem_software_ML-KEM-512,10,0.02141500124707818,,,
1770793500.970747,pqc_mlkem_software_ML-KEM-512,11,0.02187583828344941,,,
1770793500.971863,pqc_mlkem_software_ML-KEM-512,12,0.021688321139663458,,,
1770793500.972972,pqc_mlkem_software_ML-KEM-512,13,0.021562499459832907,,,
1770793500.974077,pqc_mlkem_software_ML-KEM-512,14,0.02165915910154581,,,
1770793500.9751759,pqc_mlkem_software_ML-KEM-512,15,0.02154165878891945,,,
1770793500.976322,pqc_mlkem_software_ML-KEM-512,16,0.0224183383397758,,,
1770793500.977398,pqc_mlkem_software_ML-KEM-512,17,0.020749159157276154,,,
1770793500.978477,pqc_mlkem_software_ML-KEM-512,18,0.021058339625597,,,
1770793500.979538,pqc_mlkem_software_ML-KEM-512,19,0.020700818859040737,,,
1770793500.9806,pqc_mlkem_software_ML-KEM-512,20,0.02078416058793664,,,
1770793500.981697,pqc_mlkem_software_ML-KEM-512,21,0.021404160652309656,,,
1770793500.9827662,pqc_mlkem_software_ML-KEM-512,22,0.02087918110191822,,,
1770793500.983885,pqc_mlkem_software_ML-KEM-512,23,0.02183749806135893,,,
1770793500.9849432,pqc_mlkem_software_ML-KEM-512,24,0.020605819299817085,,,
1770793500.986022,pqc_mlkem_software_ML-KEM-512,25,0.02109666122123599,,,
1770793500.987116,pqc_mlkem_software_ML-KEM-512,26,0.02133999951183796,,,
1770793500.988211,pqc_mlkem_software_ML-KEM-512,27,0.0214366614818573,,,
1770793500.989295,pqc_mlkem_software_ML-KEM-512,28,0.021180000621825457,,,
1770793500.990384,pqc_mlkem_software_ML-KEM-512,29,0.021272499579936266,,,
1770793500.991473,pqc_mlkem_software_ML-KEM-512,30,0.021292499732226133,,,
1770793500.9926069,pqc_mlkem_software_ML-KEM-512,31,0.022206660360097885,,,
1770793500.99367,pqc_mlkem_software_ML-KEM-512,32,0.020677498541772366,,,
1770793500.99473,pqc_mlkem_software_ML-KEM-512,33,0.020751659758388996,,,
1770793500.995873,pqc_mlkem_software_ML-KEM-512,34,0.02188249956816435,,,
1770793500.996932,pqc_mlkem_software_ML-KEM-512,35,0.02066750079393387,,,
1770793500.997992,pqc_mlkem_software_ML-KEM-512,36,0.020706658251583576,,,
1770793500.999087,pqc_mlkem_software_ML-KEM-512,37,0.02141500124707818,,,
1770793501.0001888,pqc_mlkem_software_ML-KEM-512,38,0.021517500281333923,,,
1770793501.001298,pqc_mlkem_software_ML-KEM-512,39,0.021714998874813318,,,
1770793501.002402,pqc_mlkem_software_ML-KEM-512,40,0.021627498790621758,,,
1770793501.003499,pqc_mlkem_software_ML-KEM-512,41,0.021535002160817385,,,
1770793501.004599,pqc_mlkem_software_ML-KEM-512,42,0.021583340130746365,,,
1770793501.005698,pqc_mlkem_software_ML-KEM-512,43,0.02152083907276392,,,
1770793501.006803,pqc_mlkem_software_ML-KEM-512,44,0.021662500221282244,,,
1770793501.0079439,pqc_mlkem_software_ML-KEM-512,45,0.02224582014605403,,,
1770793501.009108,pqc_mlkem_software_ML-KEM-512,46,0.022745837923139334,,,
1770793501.010195,pqc_mlkem_software_ML-KEM-512,47,0.020894180051982403,,,
1770793501.0112681,pqc_mlkem_software_ML-KEM-512,48,0.020854179747402668,,,
1770793501.012335,pqc_mlkem_software_ML-KEM-512,49,0.020771659910678864,,,
1770793501.0134,pqc_mlkem_software_ML-KEM-512,50,0.020772500429302454,,,
1770793501.014459,pqc_mlkem_software_ML-KEM-512,51,0.0207183207385242,,,
1770793501.015525,pqc_mlkem_software_ML-KEM-512,52,0.0208650017157197,,,
1770793501.016593,pqc_mlkem_software_ML-KEM-512,53,0.020853320602327585,,,
1770793501.017653,pqc_mlkem_software_ML-KEM-512,54,0.020730819087475538,,,
1770793501.018765,pqc_mlkem_software_ML-KEM-512,55,0.021669999696314335,,,
1770793501.0198662,pqc_mlkem_software_ML-KEM-512,56,0.02160667907446623,,,
1770793501.0209532,pqc_mlkem_software_ML-KEM-512,57,0.021316660568118095,,,
1770793501.022054,pqc_mlkem_software_ML-KEM-512,58,0.021620839834213257,,,
1770793501.023159,pqc_mlkem_software_ML-KEM-512,59,0.021647498942911625,,,
1770793501.02425,pqc_mlkem_software_ML-KEM-512,60,0.021420838311314583,,,
1770793501.0253599,pqc_mlkem_software_ML-KEM-512,61,0.021752500906586647,,,
1770793501.0264618,pqc_mlkem_software_ML-KEM-512,62,0.02149500185623765,,,
1770793501.0275662,pqc_mlkem_software_ML-KEM-512,63,0.021633319556713104,,,
1770793501.028676,pqc_mlkem_software_ML-KEM-512,64,0.02176834037527442,,,
1770793501.0297978,pqc_mlkem_software_ML-KEM-512,65,0.021860841661691666,,,
1770793501.030903,pqc_mlkem_software_ML-KEM-512,66,0.021613340359181166,,,
1770793501.032039,pqc_mlkem_software_ML-KEM-512,67,0.02227416029199958,,,
1770793501.033174,pqc_mlkem_software_ML-KEM-512,68,0.022184159606695175,,,
1770793501.034273,pqc_mlkem_software_ML-KEM-512,69,0.02154915826395154,,,
1770793501.035383,pqc_mlkem_software_ML-KEM-512,70,0.021750000305473804,,,
1770793501.036496,pqc_mlkem_software_ML-KEM-512,71,0.02175332047045231,,,
1770793501.037608,pqc_mlkem_software_ML-KEM-512,72,0.021807500161230564,,,
1770793501.038729,pqc_mlkem_software_ML-KEM-512,73,0.021923319436609745,,,
1770793501.039835,pqc_mlkem_software_ML-KEM-512,74,0.021605000365525484,,,
1770793501.0409431,pqc_mlkem_software_ML-KEM-512,75,0.02158666029572487,,,
1770793501.042114,pqc_mlkem_software_ML-KEM-512,76,0.022887499071657658,,,
1770793501.043251,pqc_mlkem_software_ML-KEM-512,77,0.021792501211166382,,,
1770793501.044319,pqc_mlkem_software_ML-KEM-512,78,0.020770840346813202,,,
1770793501.04538,pqc_mlkem_software_ML-KEM-512,79,0.020719999447464943,,,
1770793501.046437,pqc_mlkem_software_ML-KEM-512,80,0.02069000154733658,,,
1770793501.04751,pqc_mlkem_software_ML-KEM-512,81,0.020974159706383944,,,
1770793501.0486069,pqc_mlkem_software_ML-KEM-512,82,0.021430840715765953,,,
1770793501.0497139,pqc_mlkem_software_ML-KEM-512,83,0.021654160227626562,,,
1770793501.05081,pqc_mlkem_software_ML-KEM-512,84,0.02147250110283494,,,
1770793501.051898,pqc_mlkem_software_ML-KEM-512,85,0.021335838828235865,,,
1770793501.053024,pqc_mlkem_software_ML-KEM-512,86,0.02185584045946598,,,
1770793501.054142,pqc_mlkem_software_ML-KEM-512,87,0.02174000022932887,,,
1770793501.055269,pqc_mlkem_software_ML-KEM-512,88,0.021837500389665365,,,
1770793501.056372,pqc_mlkem_software_ML-KEM-512,89,0.021626660600304604,,,
1770793501.057478,pqc_mlkem_software_ML-KEM-512,90,0.021620839834213257,,,
1770793501.058599,pqc_mlkem_software_ML-KEM-512,91,0.02191999927163124,,,
1770793501.059704,pqc_mlkem_software_ML-KEM-512,92,0.021400840487331152,,,
1770793501.060769,pqc_mlkem_software_ML-KEM-512,93,0.020775820594280958,,,
1770793501.0618298,pqc_mlkem_software_ML-KEM-512,94,0.02073915908113122,,,
1770793501.062895,pqc_mlkem_software_ML-KEM-512,95,0.020794160664081573,,,
1770793501.0640252,pqc_mlkem_software_ML-KEM-512,96,0.021951659582555294,,,
1770793501.06512,pqc_mlkem_software_ML-KEM-512,97,0.021330839954316616,,,
1770793501.06622,pqc_mlkem_software_ML-KEM-512,98,0.021544999908655882,,,
1770793501.067327,pqc_mlkem_software_ML-KEM-512,99,0.0216533406637609,,,
1770793501.068426,pqc_mlkem_software_ML-KEM-512,100,0.021567500662058592,,,
1770793501.069539,pqc_mlkem_software_ML-KEM-512,101,0.021777499932795763,,,
1770793501.0706391,pqc_mlkem_software_ML-KEM-512,102,0.021510000806301832,,,
1770793501.071734,pqc_mlkem_software_ML-KEM-512,103,0.021480838768184185,,,
1770793501.072853,pqc_mlkem_software_ML-KEM-512,104,0.0218908186070621,,,
1770793501.073976,pqc_mlkem_software_ML-KEM-512,105,0.02193000167608261,,,
1770793501.075101,pqc_mlkem_software_ML-KEM-512,106,0.02187666017562151,,,
1770793501.076223,pqc_mlkem_software_ML-KEM-512,107,0.021843321155756712,,,
1770793501.077281,pqc_mlkem_software_ML-KEM-512,108,0.020664159674197435,,,
1770793501.078339,pqc_mlkem_software_ML-KEM-512,109,0.020714998245239258,,,
1770793501.079393,pqc_mlkem_software_ML-KEM-512,110,0.020649158395826817,,,
1770793501.08047,pqc_mlkem_software_ML-KEM-512,111,0.02110915957018733,,,
1770793501.081543,pqc_mlkem_software_ML-KEM-512,112,0.02098581986501813,,,
1770793501.082628,pqc_mlkem_software_ML-KEM-512,113,0.021214999724179506,,,
1770793501.0837219,pqc_mlkem_software_ML-KEM-512,114,0.021426661405712366,,,
1770793501.0848022,pqc_mlkem_software_ML-KEM-512,115,0.021180000621825457,,,
1770793501.0858922,pqc_mlkem_software_ML-KEM-512,116,0.021315000485628843,,,
1770793501.087008,pqc_mlkem_software_ML-KEM-512,117,0.021674998570233583,,,
1770793501.088099,pqc_mlkem_software_ML-KEM-512,118,0.021308339200913906,,,
1770793501.089191,pqc_mlkem_software_ML-KEM-512,119,0.021440000273287296,,,
1770793501.090291,pqc_mlkem_software_ML-KEM-512,120,0.021512501407414675,,,
1770793501.091392,pqc_mlkem_software_ML-KEM-512,121,0.021554999984800816,,,
1770793501.0925288,pqc_mlkem_software_ML-KEM-512,122,0.022226660512387753,,,
1770793501.093643,pqc_mlkem_software_ML-KEM-512,123,0.02182499971240759,,,
1770793501.0947561,pqc_mlkem_software_ML-KEM-512,124,0.021743339020758867,,,
1770793501.095857,pqc_mlkem_software_ML-KEM-512,125,0.021551658865064383,,,
1770793501.096949,pqc_mlkem_software_ML-KEM-512,126,0.02142166020348668,,,
1770793501.098046,pqc_mlkem_software_ML-KEM-512,127,0.021491660736501217,,,
1770793501.0991518,pqc_mlkem_software_ML-KEM-512,128,0.02170500112697482,,,
1770793501.100269,pqc_mlkem_software_ML-KEM-512,129,0.021865819580852985,,,
1770793501.10138,pqc_mlkem_software_ML-KEM-512,130,0.021765839774161577,,,
1770793501.102491,pqc_mlkem_software_ML-KEM-512,131,0.021758319344371557,,,
1770793501.103613,pqc_mlkem_software_ML-KEM-512,132,0.021982500329613686,,,
1770793501.104737,pqc_mlkem_software_ML-KEM-512,133,0.02201332012191415,,,
1770793501.105845,pqc_mlkem_software_ML-KEM-512,134,0.02171583939343691,,,
1770793501.1069472,pqc_mlkem_software_ML-KEM-512,135,0.021604159846901894,,,
1770793501.108075,pqc_mlkem_software_ML-KEM-512,136,0.02209249883890152,,,
1770793501.109205,pqc_mlkem_software_ML-KEM-512,137,0.022135002072900534,,,
1770793501.110338,pqc_mlkem_software_ML-KEM-512,138,0.02209833823144436,,,
1770793501.111455,pqc_mlkem_software_ML-KEM-512,139,0.021880818530917168,,,
1770793501.11256,pqc_mlkem_software_ML-KEM-512,140,0.021648339461535215,,,
1770793501.1137002,pqc_mlkem_software_ML-KEM-512,141,0.021986658684909344,,,
1770793501.114805,pqc_mlkem_software_ML-KEM-512,142,0.021650840062648058,,,
1770793501.115923,pqc_mlkem_software_ML-KEM-512,143,0.02188334008678794,,,
1770793501.117043,pqc_mlkem_software_ML-KEM-512,144,0.021974160335958004,,,
1770793501.1181629,pqc_mlkem_software_ML-KEM-512,145,0.021954160183668137,,,
1770793501.119285,pqc_mlkem_software_ML-KEM-512,146,0.02197833964601159,,,
1770793501.120406,pqc_mlkem_software_ML-KEM-512,147,0.021794999483972788,,,
1770793501.1215382,pqc_mlkem_software_ML-KEM-512,148,0.02200665883719921,,,
1770793501.122656,pqc_mlkem_software_ML-KEM-512,149,0.02184083918109536,,,
1770793501.123774,pqc_mlkem_software_ML-KEM-512,150,0.021849998738616705,,,
1770793501.124883,pqc_mlkem_software_ML-KEM-512,151,0.0217208219692111,,,
1770793501.126016,pqc_mlkem_software_ML-KEM-512,152,0.022221659310162067,,,
1770793501.127149,pqc_mlkem_software_ML-KEM-512,153,0.02219666028395295,,,
1770793501.128275,pqc_mlkem_software_ML-KEM-512,154,0.02207332057878375,,,
1770793501.129388,pqc_mlkem_software_ML-KEM-512,155,0.021845819428563118,,,
1770793501.1305149,pqc_mlkem_software_ML-KEM-512,156,0.022025839425623417,,,
1770793501.13165,pqc_mlkem_software_ML-KEM-512,157,0.022017499431967735,,,
1770793501.13279,pqc_mlkem_software_ML-KEM-512,158,0.02223083982244134,,,
1770793501.133891,pqc_mlkem_software_ML-KEM-512,159,0.021557500585913658,,,
1770793501.134999,pqc_mlkem_software_ML-KEM-512,160,0.02174168126657605,,,
1770793501.1361458,pqc_mlkem_software_ML-KEM-512,161,0.022438338492065668,,,
1770793501.137264,pqc_mlkem_software_ML-KEM-512,162,0.021834999788552523,,,
1770793501.1383731,pqc_mlkem_software_ML-KEM-512,163,0.021726659033447504,,,
1770793501.139482,pqc_mlkem_software_ML-KEM-512,164,0.021707499399781227,,,
1770793501.140605,pqc_mlkem_software_ML-KEM-512,165,0.022008339874446392,,,
1770793501.141741,pqc_mlkem_software_ML-KEM-512,166,0.022205000277608633,,,
1770793501.142881,pqc_mlkem_software_ML-KEM-512,167,0.02213000087067485,,,
1770793501.1440058,pqc_mlkem_software_ML-KEM-512,168,0.02194917993620038,,,
1770793501.1451259,pqc_mlkem_software_ML-KEM-512,169,0.021890001371502876,,,
1770793501.146252,pqc_mlkem_software_ML-KEM-512,170,0.02202749950811267,,,
1770793501.147376,pqc_mlkem_software_ML-KEM-512,171,0.021976660937070847,,,
1770793501.148484,pqc_mlkem_software_ML-KEM-512,172,0.02174000022932887,,,
1770793501.14963,pqc_mlkem_software_ML-KEM-512,173,0.022415840066969395,,,
1770793501.150757,pqc_mlkem_software_ML-KEM-512,174,0.02202749950811267,,,
1770793501.151862,pqc_mlkem_software_ML-KEM-512,175,0.02161499811336398,,,
1770793501.152981,pqc_mlkem_software_ML-KEM-512,176,0.021931659430265427,,,
1770793501.154146,pqc_mlkem_software_ML-KEM-512,177,0.022671660408377647,,,
1770793501.155294,pqc_mlkem_software_ML-KEM-512,178,0.022400841116905212,,,
1770793501.1564019,pqc_mlkem_software_ML-KEM-512,179,0.021764999255537987,,,
1770793501.1575282,pqc_mlkem_software_ML-KEM-512,180,0.0220950017683208,,,
1770793501.1586611,pqc_mlkem_software_ML-KEM-512,181,0.022146659903228283,,,
1770793501.1597881,pqc_mlkem_software_ML-KEM-512,182,0.022010840475559235,,,
1770793501.160897,pqc_mlkem_software_ML-KEM-512,183,0.02176834037527442,,,
1770793501.1620228,pqc_mlkem_software_ML-KEM-512,184,0.022105840034782887,,,
1770793501.163154,pqc_mlkem_software_ML-KEM-512,185,0.022124159149825573,,,
1770793501.164268,pqc_mlkem_software_ML-KEM-512,186,0.021822499111294746,,,
1770793501.1654131,pqc_mlkem_software_ML-KEM-512,187,0.02232583938166499,,,
1770793501.16655,pqc_mlkem_software_ML-KEM-512,188,0.022110820282250643,,,
1770793501.167664,pqc_mlkem_software_ML-KEM-512,189,0.021821660920977592,,,
1770793501.168787,pqc_mlkem_software_ML-KEM-512,190,0.021996658761054277,,,
1770793501.16991,pqc_mlkem_software_ML-KEM-512,191,0.022005001083016396,,,
1770793501.171036,pqc_mlkem_software_ML-KEM-512,192,0.021983340848237276,,,
1770793501.172162,pqc_mlkem_software_ML-KEM-512,193,0.02208000048995018,,,
1770793501.173281,pqc_mlkem_software_ML-KEM-512,194,0.02189166145399213,,,
1770793501.1744199,pqc_mlkem_software_ML-KEM-512,195,0.022019159514456987,,,
1770793501.175582,pqc_mlkem_software_ML-KEM-512,196,0.022760818246752024,,,
1770793501.1767108,pqc_mlkem_software_ML-KEM-512,197,0.021926660556346178,,,
1770793501.1778471,pqc_mlkem_software_ML-KEM-512,198,0.022085001692175865,,,
1770793501.1789708,pqc_mlkem_software_ML-KEM-512,199,0.02199334092438221,,,
